Time,Wavelength,Power
2024-06-19T12:53:51.329,1534.64220,-37.9,0
2024-06-19T12:53:51.559,1534.64204,-37.8,0
2024-06-19T12:53:51.801,1534.64217,-37.7,0
2024-06-19T12:53:52.050,1534.64243,-37.8,0
2024-06-19T12:53:52.281,1534.64267,-37.8,0
2024-06-19T12:53:52.528,1534.64249,-37.8,0
2024-06-19T12:53:52.760,1534.64224,-38.1,0
2024-06-19T12:53:53.019,1534.64277,-37.9,0
2024-06-19T12:53:53.245,1534.64264,-38.1,0
2024-06-19T12:53:55.339,1535.03431,-35.1,0
2024-06-19T12:53:55.578,1535.03535,-35.2,0
2024-06-19T12:53:55.825,1535.03482,-35.2,0
2024-06-19T12:53:56.062,1535.03513,-35.2,0
2024-06-19T12:53:56.322,1535.03424,-35.2,0
2024-06-19T12:53:56.546,1535.03394,-35.2,0
2024-06-19T12:53:56.787,1535.03395,-35.2,0
2024-06-19T12:53:57.030,1535.03438,-35.2,0
2024-06-19T12:53:57.262,1535.03391,-35.3,0
2024-06-19T12:53:57.511,1535.03438,-35.3,0
2024-06-19T12:53:57.742,1535.03482,-35.4,0
2024-06-19T12:53:58.004,1535.03489,-35.4,0
2024-06-19T12:53:58.228,1535.03453,-35.4,0
2024-06-19T12:53:58.479,1535.03482,-35.4,0
2024-06-19T12:53:58.715,1535.03492,-35.5,0
2024-06-19T12:53:58.974,1535.03522,-35.5,0
2024-06-19T12:53:59.201,1535.03464,-35.5,0
2024-06-19T12:53:59.443,1535.03506,-35.6,0
2024-06-19T12:53:59.685,1535.03547,-35.6,0
2024-06-19T12:53:59.916,1535.03507,-35.6,0
2024-06-19T12:54:00.166,1535.03501,-35.6,0
2024-06-19T12:54:00.394,1535.03576,-35.7,0
2024-06-19T12:54:00.660,1535.03558,-35.7,0
2024-06-19T12:54:00.884,1535.03546,-35.7,0
2024-06-19T12:54:01.132,1535.03513,-35.7,0
2024-06-19T12:54:01.368,1535.03588,-35.8,0
2024-06-19T12:54:01.627,1535.03568,-35.8,0
2024-06-19T12:54:01.853,1535.03545,-35.9,0
2024-06-19T12:54:02.095,1535.03521,-35.9,0
2024-06-19T12:54:02.343,1535.03530,-35.9,0
2024-06-19T12:54:02.575,1535.03512,-35.9,0
2024-06-19T12:54:02.825,1535.03521,-36.1,0
2024-06-19T12:54:03.068,1535.03523,-36.0,0
2024-06-19T12:54:03.310,1535.03565,-36.1,0
2024-06-19T12:54:07.698,1535.42880,-34.2,0
2024-06-19T12:54:07.956,1535.42899,-34.2,0
2024-06-19T12:54:08.185,1535.42792,-34.2,0
2024-06-19T12:54:08.430,1535.42786,-34.2,0
2024-06-19T12:54:08.659,1535.42766,-34.2,0
2024-06-19T12:54:08.918,1535.42757,-34.1,0
2024-06-19T12:54:09.150,1535.42725,-34.4,0
2024-06-19T12:54:09.416,1535.42738,-34.2,0
2024-06-19T12:54:09.652,1535.42751,-34.2,0
2024-06-19T12:54:09.903,1535.42761,-34.3,0
2024-06-19T12:54:10.135,1535.42750,-34.5,0
2024-06-19T12:54:10.379,1535.42785,-34.4,0
2024-06-19T12:54:10.625,1535.42828,-34.5,0
