Time,Wavelength,Power
2024-06-14T14:42:40.853,1531.50591,-26.0
2024-06-14T14:42:41.098,1531.50569,-26.0
2024-06-14T14:42:41.332,1531.50578,-26.0
2024-06-14T14:42:41.604,1531.50570,-26.0
2024-06-14T14:42:41.832,1531.50608,-26.1
2024-06-14T14:42:42.086,1531.50631,-26.1
2024-06-14T14:42:42.310,1531.50633,-26.1
2024-06-14T14:42:42.559,1531.50634,-26.1
2024-06-14T14:42:42.796,1531.50657,-26.2
2024-06-14T14:42:43.030,1531.50700,-26.2
2024-06-14T14:42:43.269,1531.50720,-26.2
2024-06-14T14:42:43.519,1531.50646,-26.2
2024-06-14T14:42:43.766,1531.50644,-26.3
2024-06-14T14:42:43.994,1531.50713,-26.3
2024-06-14T14:42:44.231,1531.50694,-26.3
2024-06-14T14:42:44.465,1531.50696,-26.3
2024-06-14T14:42:44.725,1531.50682,-26.4
2024-06-14T14:42:44.948,1531.50684,-26.4
2024-06-14T14:42:45.178,1531.50687,-26.4
2024-06-14T14:42:45.424,1531.50717,-26.5
2024-06-14T14:42:45.650,1531.50669,-26.6
2024-06-14T14:42:45.907,1531.50676,-26.6
2024-06-14T14:42:46.137,1531.50655,-26.6
2024-06-14T14:42:46.390,1531.50668,-26.7
2024-06-14T14:42:46.617,1531.50661,-26.7
2024-06-14T14:42:46.865,1531.50704,-26.7
2024-06-14T14:42:47.108,1531.50687,-26.7
2024-06-14T14:42:47.342,1531.50714,-26.7
2024-06-14T14:42:49.594,1531.91433,-25.6
2024-06-14T14:42:49.839,1531.89914,-25.2
2024-06-14T14:42:50.087,1531.89934,-25.2
2024-06-14T14:42:50.317,1531.89903,-25.3
2024-06-14T14:42:50.557,1531.89764,-25.3
2024-06-14T14:42:50.808,1531.89768,-25.3
2024-06-14T14:42:51.056,1531.89752,-25.3
2024-06-14T14:42:51.288,1531.89715,-25.3
2024-06-14T14:42:51.528,1531.89680,-25.4
2024-06-14T14:42:51.785,1531.89717,-25.4
2024-06-14T14:42:52.054,1531.89725,-25.4
2024-06-14T14:42:52.286,1531.89708,-25.4
2024-06-14T14:42:52.527,1531.89726,-25.4
2024-06-14T14:42:52.762,1531.89706,-25.5
2024-06-14T14:42:53.032,1531.89720,-25.5
2024-06-14T14:42:53.258,1531.89759,-25.5
2024-06-14T14:42:53.500,1531.89801,-25.5
2024-06-14T14:42:53.742,1531.89787,-25.5
2024-06-14T14:42:54.011,1531.89819,-25.7
2024-06-14T14:42:54.258,1531.89835,-25.6
2024-06-14T14:42:54.499,1531.89849,-25.7
